video_id,video_title,channel_name,keyword_used,comment_id,author,comment_text,language,published_at,like_count,is_reply,parent_comment_id
vUlzlG4Jmyk,ఎక్కడ చూసినా రేవంత్ పచ్చి బూతులే.. | BRS Anji Babu Sensational On CM Revanth | Gaddar Statue | Aadya,Aadya TV,BRS,Ugx4YAwVRwPjnlhY1Wp4AaABAg,@BashabhaiBashabhai-bw3eu,తెలంగాణ ఇండస్ట్రీలో పెద్దలు అందరూ కలిసి కూర్చొని మాట్లాడుకొని తమ భాషను తమ వ్యక్తిత్వాన్ని తమ ప్రాంతాన్ని తమ అస్తిత్వం తమ సంస్కృతిని కాపాడుకునే విధంగా సినిమాలు తీసుకోండి మీరు సపరేట్గా ఒక ఇండస్ట్రీని పెట్టుకోండి తెలంగాణ ఇండస్ట్రీ అప్పుడు తెలంగాణ వాళ్లకు అవకాశాలు వస్తాయి ఇది నా ఆలోచన మాత్రమే నేను రాయలసీమ వాడిని,te,2026-06-08T16:38:06Z,1,False,
67o42hQ7AAo,కండ్లకు వెలుగైండు #telangana  #kantivelugu #kejriwal #kcr #brs #trending,KCR Adda,BRS,UgzZsYVeAye37ttPJAx4AaABAg,@krupalchalla3026,అది కెసిఆర్ ❤️,te,2026-06-08T14:46:18Z,1,False,
u3rR5-VGj94,మా కార్యకర్తలే దేవుళ్ళు.. | Harish Rao Words To BRS Party Leaders | BRS Party | Max News Telangana,Max News Telangana,BRS,UgxnryIbHxs8_u9OGnJ4AaABAg,@gbr-6666,కష్టపడే వాళ్ళకే అవకాశం ఇవ్వండి..,te,2026-06-08T15:32:55Z,1,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgxAhHCC5Fta4aVGnXd4AaABAg,@dasarinageswararao4694,"ఇందులో ED ఎంటర్ కాద, క్రేజీవాల్ గారిని సుశిలకుమార్ షిండే గారిని వాళ్ళు చేయకుండా అన్యాయం గా జైల్ లొ పెట్టింది కేంద్రం, కాని ఇక్కడ వీళ్ళందరూ మీన మేషాలు లెక్క పెడుతున్నారు.",te,2026-06-08T17:19:04Z,1,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgyOwZeASPLaMVG7ai94AaABAg,@rameshbabutammareddy8912,😅బాబాయి కేసు రఘురామ రామకృష్ణ గారి కేసులలో ఏమైంది 😅ఈ కేసు కూడా అంతే 😅,te,2026-06-08T17:17:04Z,2,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgwKVMT-TulOIlCiFV94AaABAg,@kindantchaitanya2031,OM. JAI. AP.,en,2026-06-08T17:11:40Z,1,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,Ugx2ptU6-cuiN-9FHeB4AaABAg,@vi-pi1lh,"సిగ్గు అనేది ఉందా మీ కూటమి ప్రభుత్వానికి?ఇంకా ఎన్నాళ్లు ఈ సొల్లు డిబేట్లు?మాకు అవకాశం లేకనే కదా మీ కూటమిని ఎన్నుకున్నది? జగన్ మరియు వైసీపీ నాయకులు చేసిన అరాచకాలకి, దోపిడీకి శిక్షలు ఎప్పుడు వేస్తారు? వెయ్యాలి అంటే సాక్ష్యాలు సేకరించాలి.. మీరు నత్త నడకల పరిశోధనలు చేస్తుంటే సాక్ష్యాలు ఉంటాయా?? సరైన సాక్ష్యాలు లేనప్పుడు న్యాయస్థానాలు శిక్షలు ఎలా వేస్తాయి? ఇంకా ఎన్నాళ్లు ఇలా ప్రజల్ని మోసం చేసి బతుకుతారు? జగన్ కి శిక్ష పడేలా చేసి, వాడు దోచుకున్న లక్షల కోట్లు రికవరీ చేస్తారు అన్న నమ్మకం మాకు రోజు రోజుకి పోతుంది..",te,2026-06-08T17:06:35Z,0,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgxH4sK-PmVwYPD2wXN4AaABAg,@dgprakasarao2270,"అంతా తుస్స్ , ఏమి ఉండదు. జగన్ అందరినీ మేనేజ్ చేస్తాడు డౌట్ లేదు. మీ ఆరాటం తప్ప ఏమి ఉండదు. సామాన్యుడు అయితే అన్నీ వర్తిస్తాయి అక్కడ ఉంది జగన్, పైగా సెంట్రల్ అండ ఉంది.  తెలియదు, గుర్తులేదు, జ్ఞాపకం లేదు డైలాగ్స్ ఎలాగూ ఉన్నాయి. టైమ్ కు జెడ్జిల మార్పులు ఉంటాయి. మళ్ళీ నందన మొదలవుతుంది.",te,2026-06-08T16:53:23Z,0,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgyfRhIiFoCK-E5IC9l4AaABAg,@mohankomakula7422,"దగ్గర దగ్గర ED,CBI కేసు లు 20 వరకు ఉన్నప్పుడే మా అన్న వనకాలేదు ఇప్పుడు ఏదో జస్ట్ 3000 కోట్ల కేసు కి ఎలా వణుకుతాడు మీ పిచ్చి గానీ 
CIB ఏం పీకలేని వాడిని CIT పీకుద్దా మీ అవివేకం 

ఆయన అందరినీ డబ్బుతో ఆడిస్తాడు 

అయినా మా అన్న బీజేపీ కి లాంగ్ టైమ్ ఫ్రెండ్ 
ఆయనను బీజేపీ నే కాపాడుకుంటది,కాపాడుకుంది.


కాకపోతే 100 కోట్లకి ఒక CM నీ Dy CM నీ అరెస్ట్ చేసిన CBI ప్రతిపక్ష హోదా లేనివాడిని ఏం పీకలేకపోతుందంటే అదే లాంగ్ టైమ్ ఫ్రెండ్ లాజిక్",te,2026-06-08T16:52:32Z,0,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgxJZcCUV3CTHty47wV4AaABAg,@chennaiahboda8965,తెలియకుండా ఉండదు అండి,te,2026-06-08T16:49:57Z,2,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgxoOIhHw7RGFhykiot4AaABAg,@smv3971,"అవేమి తేలవు. ఇప్పుడు కూటమి కూడా ఎక్కడిపడితే అక్కడ మందు షాపులు మొదలెడుతుంది. త్వరలో కూటమి కూడా ఇదే చెయ్యచ్చు.
పైసల్ లేకపోయినా రెండు పార్టీలు అప్పులు ఎంజాయ్ చెయ్యడం పైసల్ లేక సంస్కారం, విచక్షణ లేకుండా ఇలాంటివి తేవడం. 
కాంగ్రెసు పార్టీకి అవకాశం ఇవ్వాలి.",te,2026-06-08T16:46:13Z,0,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgxEFMBuM8VGVDuiNol4AaABAg,@venugopalrao3329,Please don't say GARU after the names of ycp leaders in your,en,2026-06-08T16:33:54Z,0,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,Ugz6Io92HNIEyaKulDZ4AaABAg,@phanindraphanindra2767,ఫైనల్ గా ఏమి జరగదు😂😂😂అది బీజేపీ స్కెచ్ 😂😂😂టీడీపీ కూర్చొని ఏడవటం😂😂😂,te,2026-06-08T16:28:39Z,4,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgyRZV6Hud_OQEKf-fB4AaABAg,@ashokkumarchallapalli8547,"ఎన్ని ఆధారాలు ఉన్నా ఏమీ కాదు, అంతకన్నా ఎక్కువ ఆధారాలు ఉన్నాయి  బాబాయ్ ని నరికి చంపిన సంఘటన లో",te,2026-06-08T16:25:24Z,5,False,
tREMBw6vgdg,TV5 Murthy Intro of Big News Debate | AP Liquor Scam | YSRCP | AP News | TV5 News,TV5 News ,YSRCP,UgxSjCXWkrUnv5XCn5F4AaABAg,@mkishorereddy8351,Annie...fake chargesheet's...Mee pacha batch ni santosha pettadaniki...vesinattu unnaru....,en,2026-06-08T16:17:04Z,1,False,
VGCy56RJPvs,వైరల్ అవుతున్న అత్త అల్లుడు పెళ్లి #telugu #telugunews #sakshitv #shorts #ysrcp #kcr #short #ycp,Siddham Studios Official,YSRCP,UgyXHj2ULCPiCrXqA2p4AaABAg,@SAKESRINIVASULU-p6n,Super super super editing song 😀😅😀😄🤣😄😁😁,en,2026-06-08T17:32:28Z,0,False,
kRL0qRTv-6M,పాపం పవన్ మర్చిపోయినట్లు ఉన్నాడు.. నెక్ట్స్ ఎలక్షన్ల వరకూ గుర్తురాదేమో! #andhrapradesh #ysrcp #news,YS Jagan Times,YSRCP,UgwIfzBu307U8quBkMp4AaABAg,@nsanyasiraosunny4908,ఆంద్రప్రదేశ్ రాజకీయాలలో పావలా గాడు పనికి మాలిన వెదవ.,te,2026-06-08T17:21:06Z,1,False,
kRL0qRTv-6M,పాపం పవన్ మర్చిపోయినట్లు ఉన్నాడు.. నెక్ట్స్ ఎలక్షన్ల వరకూ గుర్తురాదేమో! #andhrapradesh #ysrcp #news,YS Jagan Times,YSRCP,UgzUi-GUKJzKN9JOudx4AaABAg,@kumarmallavarapu5073,Aa comedy joker topic deneke cherakuga undi leaveit,en,2026-06-08T17:03:37Z,0,False,
kRL0qRTv-6M,పాపం పవన్ మర్చిపోయినట్లు ఉన్నాడు.. నెక్ట్స్ ఎలక్షన్ల వరకూ గుర్తురాదేమో! #andhrapradesh #ysrcp #news,YS Jagan Times,YSRCP,Ugyj0IXnrBqZxAV-Hfd4AaABAg,@narasinga-q12,మేము ప్రశ్నించలేం,te,2026-06-08T16:37:52Z,0,False,
kRL0qRTv-6M,పాపం పవన్ మర్చిపోయినట్లు ఉన్నాడు.. నెక్ట్స్ ఎలక్షన్ల వరకూ గుర్తురాదేమో! #andhrapradesh #ysrcp #news,YS Jagan Times,YSRCP,Ugz0ui6IUTq-YJJuiap4AaABAg,@Pr_Vlogs-h3v,"Home Minister is acting like she is peddling like normal bike, but it’s a electric bike 😆",en,2026-06-08T16:36:56Z,0,False,
kRL0qRTv-6M,పాపం పవన్ మర్చిపోయినట్లు ఉన్నాడు.. నెక్ట్స్ ఎలక్షన్ల వరకూ గుర్తురాదేమో! #andhrapradesh #ysrcp #news,YS Jagan Times,YSRCP,UgycV1_uBXwFSnm8EEp4AaABAg,@BashabhaiBashabhai-bw3eu,ఎందుకు పవన్ కళ్యాణ్ ను అనవసరంగా మీరు కెలుకు తారు ఆయన ఎంత పైనా కిందపడిన 2029 తర్వాత జరగాల్సింది జరుగుతుంది అనవసరంగా మీరు ఎందుకు టెన్షన్ పడతారు పేర్ని నాని గారు,te,2026-06-08T16:22:43Z,0,False,
